Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2013-01-30,Sell,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-01-31,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Sell
2013-02-01,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Sell
2013-02-04,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Sell
2013-02-05,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Sell
2013-02-06,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Sell
2013-02-07,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Sell,Buy,Buy,Sell
2013-02-08,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Sell,Buy,Buy,Sell
2013-02-11,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Sell,Buy,Buy,Sell
2013-02-12,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Sell
2013-02-13,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Sell
2013-02-14,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Buy,Sell
2013-02-15,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell
2013-02-19,Sell,Buy,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Buy,Sell
2013-02-20,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell
2013-02-21,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell
2013-02-22,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell
2013-02-25,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell
2013-02-26,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-02-27,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-02-28,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2013-03-01,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2013-03-04,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell
2013-03-05,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-03-06,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-03-07,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-03-08,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-03-11,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-03-12,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2013-03-13,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2013-03-14,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2013-03-15,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2013-03-18,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Buy
2013-03-19,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Sell
2013-03-20,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Sell
2013-03-21,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell
2013-03-22,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Sell,Sell
2013-03-25,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Sell,Sell
2013-03-26,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Sell,Sell
2013-03-27,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Sell,Sell
2013-03-28,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Sell
2013-04-01,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-02,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-03,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-04,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-05,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-08,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-09,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-10,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-11,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-12,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-15,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-16,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-17,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-18,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Sell
2013-04-19,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Sell
2013-04-22,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Buy
2013-04-23,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2013-04-24,Buy,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Buy
2013-04-25,Buy,Sell,Buy,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy
2013-04-26,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Buy,Buy
2013-04-29,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Buy,Buy
2013-04-30,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Buy,Buy
2013-05-01,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Buy,Buy
2013-05-02,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-03,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-06,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-07,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-08,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-09,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-10,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-13,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell,Buy
2013-05-14,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Sell,Sell,Buy
2013-05-15,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy
2013-05-16,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy
2013-05-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy
2013-05-20,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy
2013-05-21,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Sell,Sell,Buy
2013-05-22,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Sell,Sell,Sell
2013-05-23,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Sell,Sell
2013-05-24,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Sell
2013-05-28,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Sell
2013-05-29,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell
2013-05-30,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-05-31,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-03,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-04,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-05,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-06,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-07,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-10,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-11,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-12,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-13,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-14,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Sell
2013-06-17,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Sell
2013-06-18,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Sell
2013-06-19,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Sell
2013-06-20,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-21,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-24,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-25,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-06-26,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2013-06-27,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy
2013-06-28,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy
2013-07-01,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2013-07-02,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2013-07-03,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Buy,Buy,Buy
2013-07-05,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-08,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-09,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-10,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-11,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-12,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-15,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-16,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-19,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-22,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-23,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-24,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-25,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-26,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-29,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2013-07-30,Buy,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Sell
2013-07-31,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Sell,Buy,Sell
2013-08-01,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Buy,Sell,Buy,Sell
2013-08-02,Buy,Buy,Sell,Buy,Buy,Sell,Buy,Buy,Sell,Buy,Sell
2013-08-05,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell
2013-08-06,Buy,Buy,Sell,Buy,Buy,Sell,Sell,Buy,Sell,Sell,Sell
2013-08-07,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-08,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-09,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-12,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-13,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-14,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-15,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-16,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-19,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-20,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-21,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-22,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-23,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-26,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-27,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-08-28,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2013-08-29,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy
2013-08-30,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy
2013-09-03,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy
2013-09-04,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy
2013-09-05,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Buy
2013-09-06,Buy,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Sell,Sell,Buy
2013-09-09,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy
2013-09-10,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-11,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-12,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-13,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-16,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-19,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-20,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-23,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-09-24,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2013-09-25,Sell,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy
2013-09-26,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy
2013-09-27,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2013-09-30,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Sell
2013-10-01,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Sell
2013-10-02,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy
2013-10-03,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell
2013-10-04,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell
2013-10-07,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell
2013-10-08,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-10-09,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-10-10,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2013-10-11,Sell,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Buy,Buy,Buy
2013-10-14,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-15,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-16,Buy,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-17,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-21,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-22,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-23,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-24,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-25,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-28,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-29,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-30,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-10-31,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell
2013-11-01,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell
2013-11-04,Sell,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell
2013-11-05,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell
2013-11-06,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Sell,Sell,Buy,Sell
2013-11-07,Sell,Buy,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Buy,Sell
2013-11-08,Sell,Buy,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell
2013-11-11,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-11-12,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-11-13,Sell,Buy,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-11-14,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell
2013-11-15,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell
2013-11-18,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Sell
2013-11-19,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Sell
2013-11-20,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell
2013-11-21,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell
2013-11-22,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Sell
2013-11-25,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Sell
2013-11-26,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Sell
2013-11-27,Sell,Sell,Buy,Sell,Buy,Sell,Sell,Buy,Sell,Sell,Sell
2013-11-29,Sell,Sell,Buy,Buy,Buy,Sell,Sell,Buy,Sell,Sell,Sell
2013-12-02,Sell,Sell,Buy,Buy,Buy,Sell,Sell,Buy,Sell,Sell,Sell
2013-12-03,Sell,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Sell,Sell
2013-12-04,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-12-05,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-12-06,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-12-09,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2013-12-10,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2013-12-11,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2013-12-12,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-12-13,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-12-16,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-12-17,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2013-12-18,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy
2013-12-19,Buy,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy
2013-12-20,Buy,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Sell,Buy,Buy
2013-12-23,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Buy
2013-12-24,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell,Buy,Buy
2013-12-26,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2013-12-27,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2013-12-30,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2013-12-31,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-01-02,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy
2014-01-03,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Buy
2014-01-06,Buy,Sell,Buy,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy
2014-01-07,Buy,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Buy
2014-01-08,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Buy
2014-01-09,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Buy
2014-01-10,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy
2014-01-13,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy
2014-01-14,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy
2014-01-15,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy
2014-01-16,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Buy
2014-01-17,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Buy
2014-01-21,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Buy
2014-01-22,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Buy
2014-01-23,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Buy
2014-01-24,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2014-01-27,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2014-01-28,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2014-01-29,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2014-01-30,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2014-01-31,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2014-02-03,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2014-02-04,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2014-02-05,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2014-02-06,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2014-02-07,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy
2014-02-10,Buy,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Buy
2014-02-11,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy
2014-02-12,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-13,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-14,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-18,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-19,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-20,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-21,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-24,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-25,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-26,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-27,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2014-02-28,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
