Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2012-01-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-01-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-03,nan,nan,Sell,Sell,Sell,nan,nan,nan,nan,nan,nan
2012-02-06,nan,nan,Sell,nan,nan,nan,Sell,nan,nan,nan,nan
2012-02-07,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2012-02-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-09,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan
2012-02-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-16,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan
2012-02-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-02-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-06,Buy,Buy,Buy,nan,nan,nan,nan,Buy,nan,nan,nan
2012-03-07,Buy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-09,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan
2012-03-12,nan,nan,nan,nan,nan,Sell,nan,nan,nan,Sell,nan
2012-03-13,nan,nan,Sell,Sell,Sell,Sell,nan,Sell,Sell,Sell,Sell
2012-03-14,nan,nan,Sell,Sell,Sell,nan,nan,Sell,nan,nan,Sell
2012-03-15,nan,nan,Sell,Sell,nan,nan,nan,Sell,Sell,nan,nan
2012-03-16,nan,nan,Sell,nan,nan,nan,nan,nan,Sell,nan,Sell
2012-03-19,nan,nan,Sell,Sell,nan,nan,nan,nan,Sell,nan,Sell
2012-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-22,nan,nan,nan,nan,nan,nan,Buy,nan,nan,nan,nan
2012-03-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-26,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2012-03-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-28,nan,nan,nan,nan,nan,nan,Buy,nan,nan,nan,nan
2012-03-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-03-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-02,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan
2012-04-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-09,Buy,Buy,nan,nan,nan,nan,nan,nan,Buy,nan,nan
2012-04-10,Buy,Buy,Buy,Buy,Buy,nan,Buy,nan,Buy,Buy,Buy
2012-04-11,Buy,Buy,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-16,nan,nan,nan,Buy,nan,nan,nan,nan,nan,nan,nan
2012-04-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-23,nan,nan,nan,Buy,nan,nan,nan,nan,nan,nan,nan
2012-04-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-04-27,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan
2012-04-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-01,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan
2012-05-02,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan
2012-05-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-09,Buy,Buy,Buy,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-10,Buy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-11,nan,nan,Buy,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-14,Buy,Buy,Buy,nan,nan,nan,Buy,nan,nan,nan,nan
2012-05-15,Buy,Buy,Buy,nan,nan,nan,Buy,nan,nan,nan,nan
2012-05-16,Buy,nan,Buy,nan,nan,nan,Buy,nan,nan,nan,nan
2012-05-17,Buy,Buy,Buy,Buy,Buy,nan,nan,Buy,nan,nan,Buy
2012-05-18,Buy,Buy,Buy,Buy,Buy,Buy,nan,Buy,nan,nan,Buy
2012-05-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-05-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-01,nan,Buy,nan,Buy,Buy,Buy,Buy,Buy,Buy,nan,nan
2012-06-04,nan,Buy,nan,nan,nan,Buy,nan,Buy,nan,nan,nan
2012-06-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2012-06-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2012-06-08,nan,nan,nan,nan,nan,nan,nan,nan,Sell,Sell,nan
2012-06-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan
2012-06-12,nan,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan
2012-06-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-14,nan,nan,nan,nan,nan,Sell,nan,Sell,Sell,nan,nan
2012-06-15,nan,nan,nan,nan,nan,Sell,nan,Sell,Sell,nan,nan
2012-06-18,nan,nan,nan,nan,nan,nan,nan,Sell,Sell,nan,nan
2012-06-19,Sell,nan,nan,Sell,nan,nan,nan,Sell,nan,nan,nan
2012-06-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-06-29,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan,Sell
2012-07-02,nan,nan,nan,nan,nan,Sell,nan,nan,Sell,nan,Sell
2012-07-03,Sell,nan,Sell,Sell,nan,Sell,Sell,nan,Sell,nan,Sell
2012-07-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-17,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2012-07-18,nan,nan,nan,nan,nan,nan,nan,Sell,nan,nan,nan
2012-07-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-07-27,nan,nan,nan,nan,nan,Sell,Sell,nan,nan,Sell,nan
2012-07-30,nan,nan,nan,nan,nan,Sell,Sell,nan,nan,Sell,nan
2012-07-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-06,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan
2012-08-07,Sell,nan,nan,Sell,Sell,nan,nan,nan,nan,nan,nan
2012-08-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,Buy,nan
2012-08-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-08-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-09-04,Buy,Buy,nan,nan,nan,nan,Buy,nan,nan,nan,Sell
2012-09-05,nan,Buy,nan,nan,nan,nan,Buy,nan,nan,nan,nan
2012-09-06,nan,nan,Sell,Sell,Sell,Sell,nan,Sell,Sell,nan,Sell
2012-09-07,Sell,nan,Sell,Sell,Sell,nan,Sell,Sell,nan,nan,Sell
2012-09-10,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan
2012-09-11,nan,nan,Sell,nan,nan,nan,Sell,nan,nan,nan,nan
2012-09-12,nan,nan,Sell,nan,nan,nan,Sell,nan,Sell,nan,nan
2012-09-13,Sell,nan,Sell,Sell,Sell,nan,Sell,Sell,Sell,nan,Sell
2012-09-14,Sell,Sell,Sell,Sell,Sell,nan,Sell,nan,nan,nan,Sell
2012-09-17,nan,nan,nan,Sell,nan,nan,nan,nan,nan,nan,nan
2012-09-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2012-09-19,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan
